0.78062	0.76507	0.74964	0.73434	0.71918	0.70416	0.68929	0.67456	0.66	0.6456	0.63137	0.61732	0.60345	0.58977	0.57629	0.56301	0.54995	0.53711	0.5245	0.51213	0.5	0.48813	0.47652	0.46519	0.45415	0.4434	0.43295	0.42282	0.41302	0.40355	0.39443	0.38566	0.37727	0.36925	0.36163	0.3544	0.34758	0.34119	0.33522	0.3297	0.32462	0.32	0.31584	0.31216	0.30895	0.30623	0.30399	0.30225	0.301	0.30025	0.3	0.30025	0.301	0.30225	0.30399	0.30623	0.30895	0.31216	0.31584	0.32	0.32462	0.3297	0.33522	0.34119	0.34758	0.3544	0.36163	0.36925	0.37727	0.38566	0.39443	0.40355	0.41302	0.42282	0.43295	0.4434	0.45415	0.46519	0.47652	0.48813	0.5	0.51213	0.5245	0.53711	0.54995	0.56301	0.57629	0.58977	0.60345	0.61732	0.63137	0.6456	0.66	0.67456	0.68929	0.70416	0.71918	0.73434	0.74964	0.76507	0.78062
0.76823	0.75252	0.73693	0.72147	0.70615	0.69097	0.67593	0.66103	0.6463	0.63172	0.61732	0.60309	0.58904	0.57517	0.56151	0.54805	0.53479	0.52176	0.50896	0.49639	0.48407	0.47201	0.46021	0.44868	0.43744	0.4265	0.41586	0.40554	0.39554	0.38589	0.37658	0.36764	0.35907	0.35088	0.34309	0.3357	0.32873	0.32219	0.31609	0.31043	0.30523	0.3005	0.29624	0.29246	0.28918	0.28638	0.28409	0.2823	0.28102	0.28026	0.28	0.28026	0.28102	0.2823	0.28409	0.28638	0.28918	0.29246	0.29624	0.3005	0.30523	0.31043	0.31609	0.32219	0.32873	0.3357	0.34309	0.35088	0.35907	0.36764	0.37658	0.38589	0.39554	0.40554	0.41586	0.4265	0.43744	0.44868	0.46021	0.47201	0.48407	0.49639	0.50896	0.52176	0.53479	0.54805	0.56151	0.57517	0.58904	0.60309	0.61732	0.63172	0.6463	0.66103	0.67593	0.69097	0.70615	0.72147	0.73693	0.75252	0.76823
0.75603	0.74016	0.72442	0.7088	0.69331	0.67796	0.66276	0.64769	0.63278	0.61803	0.60345	0.58904	0.5748	0.56075	0.5469	0.53325	0.5198	0.50658	0.49358	0.48082	0.4683	0.45603	0.44403	0.43231	0.42087	0.40973	0.39889	0.38837	0.37818	0.36833	0.35884	0.34971	0.34095	0.33259	0.32462	0.31707	0.30994	0.30324	0.29699	0.2912	0.28588	0.28102	0.27666	0.27279	0.26942	0.26655	0.2642	0.26236	0.26105	0.26026	0.26	0.26026	0.26105	0.26236	0.2642	0.26655	0.26942	0.27279	0.27666	0.28102	0.28588	0.2912	0.29699	0.30324	0.30994	0.31707	0.32462	0.33259	0.34095	0.34971	0.35884	0.36833	0.37818	0.38837	0.39889	0.40973	0.42087	0.43231	0.44403	0.45603	0.4683	0.48082	0.49358	0.50658	0.5198	0.53325	0.5469	0.56075	0.5748	0.58904	0.60345	0.61803	0.63278	0.64769	0.66276	0.67796	0.69331	0.7088	0.72442	0.74016	0.75603
0.74403	0.72801	0.71211	0.69633	0.68068	0.66516	0.64978	0.63455	0.61946	0.60454	0.58977	0.57517	0.56075	0.54652	0.53247	0.51863	0.50499	0.49156	0.47837	0.4654	0.45268	0.44021	0.42801	0.41608	0.40443	0.39308	0.38204	0.37132	0.36093	0.35088	0.34119	0.33187	0.32292	0.31437	0.30623	0.2985	0.2912	0.28435	0.27795	0.27201	0.26655	0.26158	0.2571	0.25313	0.24967	0.24673	0.24431	0.24243	0.24108	0.24027	0.24	0.24027	0.24108	0.24243	0.24431	0.24673	0.24967	0.25313	0.2571	0.26158	0.26655	0.27201	0.27795	0.28435	0.2912	0.2985	0.30623	0.31437	0.32292	0.33187	0.34119	0.35088	0.36093	0.37132	0.38204	0.39308	0.40443	0.41608	0.42801	0.44021	0.45268	0.4654	0.47837	0.49156	0.50499	0.51863	0.53247	0.54652	0.56075	0.57517	0.58977	0.60454	0.61946	0.63455	0.64978	0.66516	0.68068	0.69633	0.71211	0.72801	0.74403
0.73223	0.71606	0.7	0.68406	0.66825	0.65256	0.63701	0.62161	0.60635	0.59124	0.57629	0.56151	0.5469	0.53247	0.51823	0.50419	0.49035	0.47673	0.46333	0.45016	0.43723	0.42455	0.41214	0.4	0.38814	0.37658	0.36533	0.3544	0.3438	0.33355	0.32365	0.31413	0.30498	0.29624	0.28791	0.28	0.27253	0.26551	0.25895	0.25286	0.24726	0.24216	0.23756	0.23348	0.22993	0.22691	0.22443	0.2225	0.22111	0.22028	0.22	0.22028	0.22111	0.2225	0.22443	0.22691	0.22993	0.23348	0.23756	0.24216	0.24726	0.25286	0.25895	0.26551	0.27253	0.28	0.28791	0.29624	0.30498	0.31413	0.32365	0.33355	0.3438	0.3544	0.36533	0.37658	0.38814	0.4	0.41214	0.42455	0.43723	0.45016	0.46333	0.47673	0.49035	0.50419	0.51823	0.53247	0.5469	0.56151	0.57629	0.59124	0.60635	0.62161	0.63701	0.65256	0.66825	0.68406	0.7	0.71606	0.73223
0.72066	0.70433	0.68811	0.67201	0.65603	0.64018	0.62446	0.60887	0.59343	0.57815	0.56301	0.54805	0.53325	0.51863	0.50419	0.48995	0.47591	0.46208	0.44847	0.43509	0.42195	0.40907	0.39644	0.38408	0.37201	0.36023	0.34876	0.33762	0.3268	0.31633	0.30623	0.29649	0.28715	0.2782	0.26968	0.26158	0.25392	0.24673	0.24	0.23376	0.22801	0.22277	0.21805	0.21386	0.21021	0.20711	0.20456	0.20257	0.20114	0.20029	0.2	0.20029	0.20114	0.20257	0.20456	0.20711	0.21021	0.21386	0.21805	0.22277	0.22801	0.23376	0.24	0.24673	0.25392	0.26158	0.26968	0.2782	0.28715	0.29649	0.30623	0.31633	0.3268	0.33762	0.34876	0.36023	0.37201	0.38408	0.39644	0.40907	0.42195	0.43509	0.44847	0.46208	0.47591	0.48995	0.50419	0.51863	0.53325	0.54805	0.56301	0.57815	0.59343	0.60887	0.62446	0.64018	0.65603	0.67201	0.68811	0.70433	0.72066
0.7093	0.69281	0.67644	0.66017	0.64403	0.62801	0.61212	0.59636	0.58074	0.56527	0.54995	0.53479	0.5198	0.50499	0.49035	0.47591	0.46167	0.44763	0.43381	0.42022	0.40686	0.39376	0.38091	0.36833	0.35604	0.34404	0.33235	0.32098	0.30994	0.29925	0.28892	0.27897	0.26942	0.26026	0.25153	0.24324	0.23539	0.22801	0.22111	0.2147	0.2088	0.20342	0.19857	0.19426	0.19051	0.18731	0.18469	0.18264	0.18118	0.18029	0.18	0.18029	0.18118	0.18264	0.18469	0.18731	0.19051	0.19426	0.19857	0.20342	0.2088	0.2147	0.22111	0.22801	0.23539	0.24324	0.25153	0.26026	0.26942	0.27897	0.28892	0.29925	0.30994	0.32098	0.33235	0.34404	0.35604	0.36833	0.38091	0.39376	0.40686	0.42022	0.43381	0.44763	0.46167	0.47591	0.49035	0.50499	0.5198	0.53479	0.54995	0.56527	0.58074	0.59636	0.61212	0.62801	0.64403	0.66017	0.67644	0.69281	0.7093
0.69817	0.68152	0.66499	0.64856	0.63225	0.61606	0.6	0.58407	0.56827	0.55262	0.53711	0.52176	0.50658	0.49156	0.47673	0.46208	0.44763	0.43338	0.41935	0.40554	0.39196	0.37864	0.36556	0.35276	0.34024	0.32801	0.31609	0.30449	0.29322	0.2823	0.27175	0.26158	0.2518	0.24243	0.23348	0.22498	0.21694	0.20937	0.20228	0.1957	0.18964	0.18411	0.17912	0.17469	0.17082	0.16753	0.16483	0.16272	0.16121	0.1603	0.16	0.1603	0.16121	0.16272	0.16483	0.16753	0.17082	0.17469	0.17912	0.18411	0.18964	0.1957	0.20228	0.20937	0.21694	0.22498	0.23348	0.24243	0.2518	0.26158	0.27175	0.2823	0.29322	0.30449	0.31609	0.32801	0.34024	0.35276	0.36556	0.37864	0.39196	0.40554	0.41935	0.43338	0.44763	0.46208	0.47673	0.49156	0.50658	0.52176	0.53711	0.55262	0.56827	0.58407	0.6	0.61606	0.63225	0.64856	0.66499	0.68152	0.69817
0.68727	0.67047	0.65378	0.63719	0.62071	0.60436	0.58812	0.57201	0.55603	0.54019	0.5245	0.50896	0.49358	0.47837	0.46333	0.44847	0.43381	0.41935	0.4051	0.39107	0.37727	0.36371	0.35041	0.33738	0.32462	0.31216	0.3	0.28816	0.27666	0.26551	0.25472	0.24431	0.2343	0.22471	0.21554	0.20682	0.19857	0.1908	0.18352	0.17676	0.17052	0.16483	0.1597	0.15513	0.15115	0.14777	0.14498	0.14281	0.14125	0.14031	0.14	0.14031	0.14125	0.14281	0.14498	0.14777	0.15115	0.15513	0.1597	0.16483	0.17052	0.17676	0.18352	0.1908	0.19857	0.20682	0.21554	0.22471	0.2343	0.24431	0.25472	0.26551	0.27666	0.28816	0.3	0.31216	0.32462	0.33738	0.35041	0.36371	0.37727	0.39107	0.4051	0.41935	0.43381	0.44847	0.46333	0.47837	0.49358	0.50896	0.5245	0.54019	0.55603	0.57201	0.58812	0.60436	0.62071	0.63719	0.65378	0.67047	0.68727
0.67661	0.65966	0.6428	0.62606	0.60941	0.59289	0.57648	0.56019	0.54403	0.52801	0.51213	0.49639	0.48082	0.4654	0.45016	0.43509	0.42022	0.40554	0.39107	0.37681	0.36279	0.349	0.33546	0.32219	0.3092	0.29649	0.28409	0.27201	0.26026	0.24887	0.23783	0.22719	0.21694	0.20711	0.19771	0.18877	0.18029	0.17231	0.16483	0.15788	0.15146	0.1456	0.14031	0.13561	0.13151	0.12801	0.12514	0.1229	0.12129	0.12032	0.12	0.12032	0.12129	0.1229	0.12514	0.12801	0.13151	0.13561	0.14031	0.1456	0.15146	0.15788	0.16483	0.17231	0.18029	0.18877	0.19771	0.20711	0.21694	0.22719	0.23783	0.24887	0.26026	0.27201	0.28409	0.29649	0.3092	0.32219	0.33546	0.349	0.36279	0.37681	0.39107	0.40554	0.42022	0.43509	0.45016	0.4654	0.48082	0.49639	0.51213	0.52801	0.54403	0.56019	0.57648	0.59289	0.60941	0.62606	0.6428	0.65966	0.67661
0.66619	0.64909	0.63208	0.61517	0.59836	0.58167	0.56508	0.54862	0.53228	0.51607	0.5	0.48407	0.4683	0.45268	0.43723	0.42195	0.40686	0.39196	0.37727	0.36279	0.34853	0.33451	0.32073	0.30722	0.29398	0.28102	0.26837	0.25604	0.24404	0.23239	0.22111	0.21021	0.19971	0.18964	0.18	0.17082	0.16212	0.15391	0.14622	0.13906	0.13246	0.12642	0.12097	0.11612	0.11188	0.10828	0.10531	0.10299	0.10133	0.10033	0.1	0.10033	0.10133	0.10299	0.10531	0.10828	0.11188	0.11612	0.12097	0.12642	0.13246	0.13906	0.14622	0.15391	0.16212	0.17082	0.18	0.18964	0.19971	0.21021	0.22111	0.23239	0.24404	0.25604	0.26837	0.28102	0.29398	0.30722	0.32073	0.33451	0.34853	0.36279	0.37727	0.39196	0.40686	0.42195	0.43723	0.45268	0.4683	0.48407	0.5	0.51607	0.53228	0.54862	0.56508	0.58167	0.59836	0.61517	0.63208	0.64909	0.66619
0.65603	0.63877	0.62161	0.60454	0.58757	0.5707	0.55394	0.5373	0.52078	0.50439	0.48813	0.47201	0.45603	0.44021	0.42455	0.40907	0.39376	0.37864	0.36371	0.349	0.33451	0.32024	0.30623	0.29246	0.27897	0.26577	0.25286	0.24027	0.22801	0.2161	0.20456	0.1934	0.18264	0.17231	0.16242	0.15299	0.14405	0.13561	0.12769	0.12032	0.11351	0.10729	0.10166	0.096657	0.092284	0.088558	0.085491	0.083095	0.081378	0.080345	0.08	0.080345	0.081378	0.083095	0.085491	0.088558	0.092284	0.096657	0.10166	0.10729	0.11351	0.12032	0.12769	0.13561	0.14405	0.15299	0.16242	0.17231	0.18264	0.1934	0.20456	0.2161	0.22801	0.24027	0.25286	0.26577	0.27897	0.29246	0.30623	0.32024	0.33451	0.349	0.36371	0.37864	0.39376	0.40907	0.42455	0.44021	0.45603	0.47201	0.48813	0.50439	0.52078	0.5373	0.55394	0.5707	0.58757	0.60454	0.62161	0.63877	0.65603
0.64612	0.62872	0.6114	0.59417	0.57703	0.56	0.54307	0.52626	0.50955	0.49298	0.47652	0.46021	0.44403	0.42801	0.41214	0.39644	0.38091	0.36556	0.35041	0.33546	0.32073	0.30623	0.29196	0.27795	0.2642	0.25073	0.23756	0.22471	0.21218	0.2	0.18819	0.17676	0.16573	0.15513	0.14498	0.1353	0.1261	0.11741	0.10926	0.10166	0.094643	0.088218	0.082409	0.077235	0.072713	0.068859	0.065685	0.063205	0.061427	0.060357	0.06	0.060357	0.061427	0.063205	0.065685	0.068859	0.072713	0.077235	0.082409	0.088218	0.094643	0.10166	0.10926	0.11741	0.1261	0.1353	0.14498	0.15513	0.16573	0.17676	0.18819	0.2	0.21218	0.22471	0.23756	0.25073	0.2642	0.27795	0.29196	0.30623	0.32073	0.33546	0.35041	0.36556	0.38091	0.39644	0.41214	0.42801	0.44403	0.46021	0.47652	0.49298	0.50955	0.52626	0.54307	0.56	0.57703	0.59417	0.6114	0.62872	0.64612
0.63649	0.61893	0.60145	0.58407	0.56677	0.54957	0.53247	0.51548	0.4986	0.48184	0.46519	0.44868	0.43231	0.41608	0.4	0.38408	0.36833	0.35276	0.33738	0.32219	0.30722	0.29246	0.27795	0.26368	0.24967	0.23593	0.2225	0.20937	0.19656	0.18411	0.17201	0.1603	0.149	0.13812	0.12769	0.11774	0.10828	0.099333	0.090931	0.083095	0.075847	0.06921	0.063205	0.057853	0.053173	0.049181	0.045894	0.043323	0.041479	0.04037	0.04	0.04037	0.041479	0.043323	0.045894	0.049181	0.053173	0.057853	0.063205	0.06921	0.075847	0.083095	0.090931	0.099333	0.10828	0.11774	0.12769	0.13812	0.149	0.1603	0.17201	0.18411	0.19656	0.20937	0.2225	0.23593	0.24967	0.26368	0.27795	0.29246	0.30722	0.32219	0.33738	0.35276	0.36833	0.38408	0.4	0.41608	0.43231	0.44868	0.46519	0.48184	0.4986	0.51548	0.53247	0.54957	0.56677	0.58407	0.60145	0.61893	0.63649
0.62712	0.60941	0.59179	0.57424	0.55679	0.53942	0.52215	0.50499	0.48793	0.47098	0.45415	0.43744	0.42087	0.40443	0.38814	0.37201	0.35604	0.34024	0.32462	0.3092	0.29398	0.27897	0.2642	0.24967	0.23539	0.22139	0.20767	0.19426	0.18118	0.16843	0.15605	0.14405	0.13246	0.12129	0.11057	0.10033	0.090593	0.081378	0.072713	0.064624	0.057136	0.050273	0.044059	0.038516	0.033667	0.029528	0.026118	0.02345	0.021536	0.020384	0.02	0.020384	0.021536	0.02345	0.026118	0.029528	0.033667	0.038516	0.044059	0.050273	0.057136	0.064624	0.072713	0.081378	0.090593	0.10033	0.11057	0.12129	0.13246	0.14405	0.15605	0.16843	0.18118	0.19426	0.20767	0.22139	0.23539	0.24967	0.2642	0.27897	0.29398	0.3092	0.32462	0.34024	0.35604	0.37201	0.38814	0.40443	0.42087	0.43744	0.45415	0.47098	0.48793	0.50499	0.52215	0.53942	0.55679	0.57424	0.59179	0.60941	0.62712
0.61803	0.60018	0.5824	0.56471	0.54709	0.52956	0.51213	0.49479	0.47755	0.46042	0.4434	0.4265	0.40973	0.39308	0.37658	0.36023	0.34404	0.32801	0.31216	0.29649	0.28102	0.26577	0.25073	0.23593	0.22139	0.20711	0.19311	0.17941	0.16603	0.15299	0.14031	0.12801	0.11612	0.10465	0.093633	0.083095	0.073062	0.06356	0.054617	0.04626	0.038516	0.031413	0.024976	0.01923	0.014198	0.009902	0.0063596	0.0035871	0.0015974	0.00039984	-0	0.00039984	0.0015974	0.0035871	0.0063596	0.009902	0.014198	0.01923	0.024976	0.031413	0.038516	0.04626	0.054617	0.06356	0.073062	0.083095	0.093633	0.10465	0.11612	0.12801	0.14031	0.15299	0.16603	0.17941	0.19311	0.20711	0.22139	0.23593	0.25073	0.26577	0.28102	0.29649	0.31216	0.32801	0.34404	0.36023	0.37658	0.39308	0.40973	0.4265	0.4434	0.46042	0.47755	0.49479	0.51213	0.52956	0.54709	0.56471	0.5824	0.60018	0.61803
0.60923	0.59124	0.57331	0.55546	0.53769	0.52	0.5024	0.48489	0.46747	0.45016	0.43295	0.41586	0.39889	0.38204	0.36533	0.34876	0.33235	0.31609	0.3	0.28409	0.26837	0.25286	0.23756	0.2225	0.20767	0.19311	0.17882	0.16483	0.15115	0.13781	0.12482	0.11221	0.1	0.088218	0.076888	0.066039	0.055698	0.045894	0.036656	0.028015	0.02	0.01264	0.0059644	-0	-0.0052273	-0.009694	-0.013379	-0.016265	-0.018336	-0.019584	-0.02	-0.019584	-0.018336	-0.016265	-0.013379	-0.009694	-0.0052273	-0	0.0059644	0.01264	0.02	0.028015	0.036656	0.045894	0.055698	0.066039	0.076888	0.088218	0.1	0.11221	0.12482	0.13781	0.15115	0.16483	0.17882	0.19311	0.20767	0.2225	0.23756	0.25286	0.26837	0.28409	0.3	0.31609	0.33235	0.34876	0.36533	0.38204	0.39889	0.41586	0.43295	0.45016	0.46747	0.48489	0.5024	0.52	0.53769	0.55546	0.57331	0.59124	0.60923
